EDU,District_16,AMERIND,12,NO_HS_GRAD
EDU,District_16,AMERIND,0,HS_GRAD
EDU,District_16,AMERIND,11,SOME_COLL
EDU,District_16,AMERIND,0,COLL_BACH_OR_GREATER
EDU,District_16,ASIAN,672,ALL
EDU,District_16,ASIAN,377,NO_HS_GRAD
EDU,District_16,ASIAN,171,HS_GRAD
EDU,District_16,ASIAN,124,SOME_COLL
EDU,District_16,ASIAN,0,COLL_BACH_OR_GREATER
EDU,District_16,PACISL,0,ALL
EDU,District_16,PACISL,0,NO_HS_GRAD
EDU,District_16,PACISL,0,HS_GRAD
EDU,District_16,PACISL,0,SOME_COLL
EDU,District_16,PACISL,0,COLL_BACH_OR_GREATER
EDU,District_16,OTHER,1133,ALL
EDU,District_16,OTHER,520,NO_HS_GRAD
EDU,District_16,OTHER,507,HS_GRAD
EDU,District_16,OTHER,80,SOME_COLL
EDU,District_16,OTHER,26,COLL_BACH_OR_GREATER
EDU,District_16,MIXED,152,ALL
EDU,District_16,MIXED,48,NO_HS_GRAD
EDU,District_16,MIXED,6,HS_GRAD
EDU,District_16,MIXED,69,SOME_COLL
EDU,District_16,MIXED,29,COLL_BACH_OR_GREATER
EDU,District_17,WHITE,4505,ALL
EDU,District_17,WHITE,682,NO_HS_GRAD
EDU,District_17,WHITE,804,HS_GRAD
